index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
157,8.173,-1.9252471923828125,-0.5203399658203125,1.070037841796875,0.7987272260738155,0.9999831585804069,0.1228209570890682
158,8.223,-1.0738372802734375,0.0899658203125,0.327117919921875,0.9641990681643815,0.9901372404683532,NaN
159,8.273,-0.131317138671875,-0.2064971923828125,-0.0584716796875,-0.2724479045230086,0.9307481414659576,-0.131317138671875
160,8.323,-1.2830810546875,-0.356109619140625,0.1892547607421875,-0.28808412920951426,0.877067966018386,-0.11640338864974553
161,8.372,-1.9350433349609375,-0.7958831787109375,1.0182952880859375,-0.394479247441358,0.8245141284498441,-0.24811841753951958
162,8.422,-0.7477569580078125,-0.54876708984375,0.4683685302734375,0.6491892700866452,0.7583580774422687,-0.7477569580078125
163,8.472,-0.1180877685546875,-0.4051971435546875,0.3830108642578125,0.6869312462321961,0.7133758400793433,-0.1180877685546875
164,8.522,0.5451202392578125,-0.4962310791015625,0.565216064453125,0.7514772682208722,0.6872810159546734,0.5451202392578125
165,8.572,0.47198486328125,-0.5172271728515625,0.4303131103515625,0.6395618267556922,0.7194828656464518,0.47198486328125
166,8.622,-0.1139678955078125,-1.0722808837890625,0.36572265625,0.3228102162573065,0.7333494850941414,-0.1139678955078125
167,8.671,-0.0004425048828125,-1.15203857421875,0.854522705078125,0.357502941609911,0.8072151727577364,-0.15078391668965757
168,8.721,-0.061126708984375,-0.9437103271484375,0.4189605712890625,0.4057613622639799,0.7893107933482361,-0.061126708984375
169,8.771,0.373626708984375,-0.4266357421875,0.6751861572265625,0.8453744809781353,0.7683098652896051,0.373626708984375
170,8.821,0.44427490234375,-0.415924072265625,0.4318084716796875,0.7202297803465232,0.7368174654427604,0.44427490234375
171,8.871,0.486785888671875,-0.3865814208984375,0.5779266357421875,0.8311883506717377,0.7263612840814798,0.486785888671875
172,8.921,0.355438232421875,-0.9425506591796875,0.1308135986328125,0.13746917369881922,0.6822652538456615,0.355438232421875
173,8.971,-0.0739593505859375,-1.900360107421875,0.5506744384765625,0.14864669393385072,0.6878425919552611,0.3707439766310238
174,9.02,0.0921478271484375,-1.47589111328125,0.4742279052734375,0.11664817811009494,0.689998421784797,0.3621912710443763
175,9.07,0.2518310546875,-0.738800048828125,0.137939453125,0.1835358278304668,0.7122195068327472,0.2518310546875
176,9.12,0.41357421875,-0.362579345703125,0.129974365234375,0.33744539956655295,0.7598089433806836,0.41357421875
177,9.17,0.4693450927734375,-0.411346435546875,0.3403472900390625,0.6374817273797232,0.7922544922010127,0.4693450927734375
